broad_category,level1_subject,level2_subject,specific_subject,volume_index,volume_title,source,paragraph_id,primary_subject,annotation_supported,original_subject,text
器物技艺,鼓,鼓,鼓,4,卷二·玉格,卷二·玉格-31,V04-P031,明经赵业贞元中选授巴州清,no,鼓,明经赵业贞元中选授巴州清化县令，失志成疾，恶明，不饮食四十馀日。忽觉室中雷鸣，顷有赤气如鼓，轮转至床腾上，当心而住。初觉精神游散如梦中，有朱衣平帻者引之东行。出山断处，有水东西流，人甚众，久立视之。又东行，一桥饰以金碧。过桥北入一城，至曹司中，人吏甚众。见妹婿贾奕，与己争煞牛事，疑是冥司，遽逃避至一壁间，墙如黑石，高数丈，听有呵喝声。朱衣者遂领入大院，吏通曰：「司命过人。」复见贾奕，因与辩对。奕固执之，无以自明。忽有巨镜径丈，虚悬空中，仰视之，宛见贾奕鼓刀，赵负门有不忍之色，奕始伏罪。朱衣人又引至司人院，一人被褐，帔紫霞冠，状如尊像，责曰：「何故窃拨幞头？二事在滑州市，隐橡子三升。」因拜之无数。朱衣者复引出，谓曰：「能游上清乎？」乃共登一山，下临流水，其水悬注腾沫，人随流而入者千万，不觉身亦随流。良久，住大石上，有青白晕道。朱衣者变成两人，一道之，一促之，乃升石崖上立，坦然无尘。行数里，旁有草如红蓝，茎叶密，无刺，其花拂佛然飞散空中。又有草如苣，附地，亦飞花，初出如马勃，破大如叠，赤黄色。过此，见火如山横亘天，候焰绝乃前。至大城，城上重谯，街列果树，仙子为伍，迭谣鼓乐，仙姿绝世。凡历三重门，丹ぬ交焕，其地及壁，澄光可鉴。上不见天，若有绛晕都覆之。正殿三重，悉列尊像。见道士一人，如旧相识，赵求为弟子，不许。诸乐中如琴者，长四尺，九弦，近头尺馀方广，中有两道横，以变声。又如一酒，三弦，长三尺，腹面上广下狭，背丰隆。顷有过录，乃引出阙南一院，中有绛冠紫霞帔，命与二朱衣人坐厅事，乃命先过戊申录。录如人间词状，首冠人生辰，次言姓名、年纪，下注生月日，别行横布六旬甲子，所有功过日下具之，如无即书无事。赵自窥其录，姓名、生辰日月一无差错也。过录者数盈亿兆。朱衣人言，每六十年天下人一过录，以考校善恶，增损其算也。朱衣者引出北门，至向路，执手别，曰：「游此是子之魂也。可寻此行，勿返顾，当达家矣。」依其言，行稍急，蹶倒。如梦觉，死已七日矣。赵著《魂游上清记》，叙事甚详悉。
器物技艺,鼓,鼓,鼓,5,卷二·壶史,卷二·壶史-3,V05-P003,邢和璞偏得黄老之道,no,鼓,邢和璞偏得黄老之道，善心算，作颍阳书疏，有叩奇，旋入空，或言有草，初未尝睹。成式见山人郑说，崔司马者，寄居荆州，与邢有旧。崔病积年且死，心常恃于邢。崔一日觉卧室北墙有人鼾声，命左右视之，都无所见。卧室之北，家人所居也。如此七日，鼾不已，墙忽透明，如一粟。问左右，复不见。经一日，穴大如盘，崔窥之，墙外乃野外耳，有数人荷锹立于穴前（一曰侧）。崔问之，皆云：「邢真人处分开此，司马厄重，倍费功力。」有顷，导驺五六，悉平帻朱衣，辟曰：「真人至。」见邢与中白舀垂绶，执五明扇，侍卫数十，去穴数步而止，谓崔曰：「公算尽，仆为公再三论，得延一纪，自此无若也。」言毕，壁如旧。旬日，病愈。又曾居终南，好道者多卜筑依之。崔曙年少，亦随焉。伐薪汲泉，皆是名士。邢尝谓其徒曰：「三五日有一异客，君等可为予办一味也。」数日备诸水陆，遂张筵于一亭，戒无妄窥。众皆闭户，不敢謦。邢下山延一客，长五尺，阔三尺，首居其半，绯衣宽博，横执象笏，其睫疏挥，色若削瓜，鼓髯大笑，吻角侵耳。与邢剧谈，多非人间事故也。崔曙不耐，因走而过庭。客熟视，顾邢曰：「此非泰山老师乎？」邢应曰：「是。」客复曰：「更一转，则失之千里，可惜。」及暮而去。邢命崔曙，谓曰：「向客，上帝戏臣也。言太山老君师，颇记无？」崔垂泣言：「某实太山老师后身，不复忆，幼常听先人言之。」房太尉祈邢算终身之事，邢言：「若来由东南，止西北，禄命卒矣。降魄之处，非馆非寺，非途非署。病起于鱼飧，休于龟兹板。」后房自袁州除汉州，及罢归，至阆州，舍紫极宫。适雇工治木，房怪其木理成形，问之，道士称：「数月前，有贾客施数段龟兹板，今治为屠苏也。」房始忆邢之言。有顷，刺史具邀，房叹曰：「邢君神人也。」乃具白于刺史，且以龟兹板为托。其夕，病而终。
器物技艺,鼓,鼓,鼓,6,卷三·贝编,卷三·贝编-15,V06-P015,ㄡ热地狱,no,鼓,ㄡ热地狱，十二炎处，火生十方及饥渴火也。针风生龙口中，弥泥鱼。锅量五十由旬，沸沫高半由旬。吹下三十六亿由旬，块乌处地盆虫，置之鼓牛鼓出恶声。千头龙。阿鼻十六别剧，衣裳健破浣而速垢，将生阿鼻之相。死时见身如八岁儿，面在下。空中风吹三千年受苦，胜如阿迦尼吒天乐。狱中臭气能坏欲界六天，有出没之二山遮之。乌口处，黑肚处，一角二角处。
器物技艺,鼓,鼓,鼓,11,卷五·诡习,卷五·诡习-2,V11-P002,于ν,no,鼓,于ν在襄州，尝有山人王固谒见于。于性快，见其拜伏迟缓，不甚知。书生别日游言燕，不复得进，王殊怏怏。因至使院造判官曾叔政，颇礼接之。王谓曾曰：「子以相公好奇，故不远而来，今实乖望矣。予有一艺，自古无者，今将归，且荷公见待之厚，今为一设。」遂诣曾所居，怀中出竹一节及小鼓，规才运寸。良久，去竹之塞，折枝连击鼓子，筒有蝇虎子数十，分行而出，分为二队，如对阵势。每击鼓，或三或五，随鼓音变阵，天衡地轴，鱼丽鹤列，无不备也。进退离附，人所不及。凡变阵数十，乃行入筒中。曾观之大骇，方言于公，王已潜去。于悔恨，令物色求之，不获。
器物技艺,鼓,鼓,鼓,20,卷八·梦,卷八·梦-8,V20-P008,汉仪,no,鼓,汉仪，大傩人辰子辞，有伯奇食梦。道门言梦者魄妖，或谓三尸所为。释门言有四：一善恶种子，二四大偏增，三贤圣加持，四善恶徵祥。成式尝见僧首素言之，言出《藏经》，亦未暇寻讨。又言梦不可取，取则著，著则怪入。夫瞽者无梦，则知梦者习也。成式表兄卢有则，梦看击鼓。及觉，小弟戏叩门为街鼓也。又成式姑婿裴元裕言，群从中有悦邻女者，梦女遗二樱桃，食之。及觉，核坠枕侧。
器物技艺,鼓,鼓,鼓,22,卷九·盗侠,卷九·盗侠-2,V22-P002,高堂县南,no,鼓,高堂县南有鲜卑城，旧传鲜卑聘燕，停于此矣。城傍有盗跖冢，冢极高大，贼盗尝私祈焉。齐天保初，土鼓县令丁永兴，有群贼劫其部内，兴乃密令人冢傍伺之，果有祈祀者，乃执诸县案杀之，自后祀者颇绝。
器物技艺,鼓,鼓,鼓,23,卷十·物异,卷十·物异-29,V23-P029,材下,no,鼓,材下，宿县山下有神宇，溱水至此，沸腾鼓怒。槎木泛至此沦没，竟无出者，世人以为河伯下材。
器物技艺,鼓,鼓,鼓,23,卷十·物异,卷十·物异-30,V23-P030,鼓杖,no,鼓,鼓杖，含水匡县翁水口下东岸有圣鼓杖，即阳山之鼓杖也。横在川侧，冲波所激，未尝移动。众鸟飞鸣，莫有萃者，船人误以篙触，必患疟。
器物技艺,鼓,鼓,鼓,23,卷十·物异,卷十·物异-33,V23-P033,石鼓,no,鼓,石鼓，冀县有天鼓山，山有石如鼓。河鼓星摇动则石鼓鸣，鸣则秦土有殃。
器物技艺,鼓,鼓,鼓,23,卷十·物异,卷十·物异-54,V23-P054,旃檀鼓,no,鼓,旃檀鼓，于阗城东南有大河，溉一国之田。忽然绝流，其国王问罗洪僧，言龙所为也。王乃祠龙，水中有一女子，凌波而来，拜曰：「妾夫死，愿得大臣为夫，水当复旧。」有大臣请行，举国送之。其臣车驾白马，入水不溺。中河而后，白马浮出，负一旃檀鼓及书一函。发书，言大鼓悬城东南，寇至鼓当自鸣。后寇至，鼓辄自鸣。
器物技艺,鼓,鼓,鼓,24,卷十一·广知,卷十一·广知-10,V24-P010,夫学道之人,no,鼓,夫学道之人，须鸣天鼓以召众神也。左相叩为天钟，卒遇凶恶不祥叩之。右相为天磬，若经山泽邪僻威神大祝叩之。中央上下相叩名天鼓，存思念当道鸣之。叩之数三十六，或三十二，或二十七，或二十四，或十二。
器物技艺,鼓,鼓,鼓,24,卷十一·广知,卷十一·广知-14,V24-P014,百体中,no,鼓,百体中有悬针书、垂露书、秦王破冢书、金鹊书、虎爪书、倒薤书、偃波书、信幡书、飞帛书、籀书、谬（一云缪）、篆书、制书、列书、日书、月书、风书、署书、虫食叶书、胡书、蓬书、天竺书、楷书、横书、芝英隶、钟隶、鼓隶、龙虎篆、麒麟篆、鱼篆、虫篆、乌篆、鼠篆、牛书、兔书、草书、龙草书、狼书、犬书、鸡书、震书、反左书、行押书、揖书、景书、半草书。
器物技艺,鼓,鼓,鼓,25,卷十二·语资,卷十二·语资-14,V25-P014,玄宗常伺察诸王,no,鼓,玄宗常伺察诸王，宁王常夏中挥汗鞔鼓，所读书乃龟兹乐谱也。上知之，喜曰：「天子兄弟，当极醉乐耳。」
器物技艺,鼓,鼓,鼓,27,卷十四·诺皋记上,卷十四·诺皋记上-1,V27-P001,夫度朔司刑,no,鼓,夫度朔司刑，可以知其情状；葆登掌祀，将以著于感通。有生尽幻，游魂为变。乃圣人定璇玑之式，立巫祝之官，考乎十辉之祥，正乎九黎之乱。当有道之日，鬼不伤人；在观德之时，神无乏主。若列生言灶下之驹掇，庄生言户内之雷霆，楚庄争随兕而祸移，齐桓睹委蛇而病愈，徵祥变化，无日无之，在乎不伤人，不乏主而已。成式因览历代怪书，偶疏所记，题曰《诺皋记》。街谈鄙俚，与言风波，不足以辨九鼎之象，广七车之对。然游息之暇，足为鼓吹云耳。
器物技艺,鼓,鼓,鼓,29,卷十六·广动植之一,卷十六·广动植之一-46,V29-P046,师子,no,鼓,师子，释氏书言，师子筋为弦，鼓之众弦皆绝。西域有黑师子、捧师子。集贤校理张希复言，旧有师子尾拂，夏月，蝇蚋不敢集其上。
器物技艺,鼓,鼓,鼓,29,卷十六·广动植之一,卷十六·广动植之一-50,V29-P050,又言,no,鼓,又言，龙象六十岁，骨方足。今荆地象色黑，两牙，江猪也。咸亨二年，周澄国遣使上表，言：「诃伽国有白象，首垂四牙，身运五足，象之所在，其土必丰。以水洗牙，饮之愈疾。请发兵迎取。」象胆，随四时在四腿，春在前左，夏在前右，如龟无定体也。鼻端有爪，可拾针。肉有十二般，唯鼻是其本肉。陶贞白言，夏月合药，宜置象牙于药旁。南人言象妒，恶犬声。猎者裹粮登高树，构熊巢伺之。有群象过，则为犬声，悉举鼻吼叫，循守不复去。或经五六日，困倒其下，因潜杀之。耳后有穴，薄如鼓皮，一刺而毙。胸前小横骨灰之酒，服令人能浮水出没。食其肉，令人体重。古训言，象孕五岁始生。
器物技艺,鼓,鼓,鼓,29,卷十六·广动植之一,卷十六·广动植之一-58,V29-P058,犀之通天者必恶影,no,鼓,犀之通天者必恶影，常饮浊水。当其溺时，人趁不复移足。角之理，形似百物。或云犀角通者是其病，然其理有倒插、正插、腰鼓插。倒者，一半已下通。正者，一半已上通。腰鼓者，中断不通。故波斯谓牙为白暗，犀为黑暗。成式门下医人吴士皋，尝职于南海郡，见舶主说本国取犀，先于山路多植木，如狙┉，云犀前脚直，常倚木而息，木栏折则不能起。犀牛一名奴角，有鸩处必有犀也。犀，三毛一孔。刘孝标言，犀堕角埋之，以假角易之。
天文地理,獠,獠,獠,7,卷四·境异,卷四·境异-8,V07-P008,獠,no,獠,獠在，其妇人七月生子死，则坚棺埋之。
天文地理,突厥之先,突厥之先,突厥之先,7,卷四·境异,卷四·境异-5,V07-P005,突厥之先,no,突厥之先,突厥之先曰射摩舍利海神，神在阿史德窟西。射摩有神异，又海神女每日暮，以白鹿迎射摩入海，至明送出。经数十年。后部落将大猎，至夜中，海神谓射摩曰：「明日猎时，尔上代所生之窟当有金角白鹿出，尔若射中此鹿，毕形与吾来往。或射不中，即缘绝矣。」至明入围，果所生窟中有金角白鹿起，射摩遣其左右固其围。将跳出围，遂杀之。射摩怒，遂手斩呵尔首领，仍誓之曰：「自杀此之后，须人祭天。」即取呵尔部落子孙斩之以祭也。至今突厥以人祭纛，常取呵尔部落用之。射摩既斩呵尔，至暮还，海神女报射摩曰：「尔手斩人，血气腥秽，因缘绝矣。」
天文地理,近,近,近,7,卷四·境异,卷四·境异-30,V07-P030,近,no,近,近有海客往新罗，吹至一岛上，满山悉是黑漆匙箸。其处多大木。客仰窥匙箸，乃木之花与须也，因拾百馀双还。用之，肥不能使，后偶取搅茶，随搅而消焉。
天文地理,鄯鄯之东,鄯鄯之东,鄯鄯之东,7,卷四·境异,卷四·境异-25,V07-P025,鄯鄯之东,no,鄯鄯之东,鄯鄯之东，龙城之西南，地广十里，皆为盐田。行人所经，牛马皆布毡卧焉。
建筑寺塔,历城县光政寺,历城县光政寺,历城县光政寺,6,卷三·贝编,卷三·贝编-34,V06-P034,历城县光政寺,no,历城县光政寺,历城县光政寺有磬石，形如半月，腻光若滴。扣之，声及百里。北齐时移于都内，使人击之，其声杳绝。却令归本寺，扣之，声如故。士人语曰：「磬神圣，恋光政。」
建筑寺塔,塔,塔,塔,6,卷三·贝编,卷三·贝编-16,V06-P016,八寒地狱,no,塔,八寒地狱，多与常说同。凡生地狱有三种形，罪轻作人形，其次畜形，极苦无形，如肉轩、肉屏等。今佛寺中画地狱变，唯隔子狱稍如经说，其苦具悉，图人间者曾无一据。旧说地狱中荫牛头阿傍，无情业所感现。人渐死时，足后最冷，出地狱之相也。器世将坏，无生地狱者。阿修罗有一切观见池，战之胜败，悉见池中。持天，镜林中，天人自见善恶因缘。正行天，颇梨树，见人行法与非法。毗留博天，常于此观之。忉利天及人中七生事，见于殿壁中。无法第八生波利邪多天，有波利邪多树，见阎浮提人善不善相。行善则照百由旬，行不善则雕枯，半行善则半荣。微细行天，宝树枝叶悉见天人影像，上中下业亦见其中。阎摩那婆罗天，娑罗树中见果报。其殿净如镜，悉见天人所作之善果报。又第二树中有千柱殿，有业纲，诸地狱十六隔剧，悉见其中。夜摩天，抚垢镜池，池中见自身，额上所见过，见业果。又阎浮那施塔影中，见欲界罪福及三恶。趣言天象异者，若有将食肥腻沉水，鸟下飞，日将蚀，诸方赤。
建筑寺塔,塔,塔,塔,6,卷三·贝编,卷三·贝编-21,V06-P021,那揭罗曷国城东塔中,no,塔,那揭罗曷国城东塔中有佛顶骨，周二尺。欲知善恶者，以香涂印骨，其迹焕然，善恶相悉见。
建筑寺塔,塔,塔,塔,10,卷四·物革,卷四·物革-1,V10-P001,咨议朱景玄,no,塔,咨议朱景玄见鲍容说，陈司徒在扬州，时东市塔影忽倒。老人言，海影翻则如此。
